大学,考试方式,学院,专业,研究方向,政治,英语,数学,计算机,网址
吉林大学,统考,(506)人工智能学院,(081200)计算机科学与技术,(03)Web智能与网络搜索引擎,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321506081200031
吉林大学,统考,(506)人工智能学院,(081200)计算机科学与技术,(04)计算智能,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321506081200041
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(01)知识工程与专家系统,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202011
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(02)时空知识表示与推理,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202021
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(03)数据挖掘与复杂网络,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202031
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(04)多Agent系统与移动Agent,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202041
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(05)自动推理,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202051
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(06)智能诊断与规划,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202061
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(07)约束求解与约束优化,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202071
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(08)智能决策支持系统,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202081
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(09)分布智能与类脑计算,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202091
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(10)软件形式化方法,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202101
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(11)语义网及本体工程,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202111
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(12)数据库理论与应用技术,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202121
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(13)Web智能与网络搜索引擎,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202131
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(14)软件集成,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202141
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(15)软件维护与演化,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202151
吉林大学,统考,(503)计算机科学与技术学院,(081202)计算机软件与理论,(16)程序设计语言及实现技术,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081202161
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(01)分布式系统,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201011
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(02)高性能计算与云计算,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201021
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(03)并行计算系统,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201031
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(04)计算机协同工作技术,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201041
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(05)系统集成技术,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201051
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(06)无线传感器网络,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201061
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(07)物联网技术及应用,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201071
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(08)网络存储,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201081
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(09)网络入侵检测与防范,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201091
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(10)密码技术及应用,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201101
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(11)PKI在电子商务与电子政务中的应用,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201111
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(12)信息物理融合系统,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201121
吉林大学,统考,(503)计算机科学与技术学院,(081201)计算机系统结构,(13)网格计算,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1018321503081201131
